CHROM-BIN_START-BIN_END,N_VARIANTS,WEIGHTED_FST,MEAN_FST
A08-3900001-4000000,5,0.287569,0.168462
A08-3925001-4025000,5,0.287569,0.168462
A08-3950001-4050000,1,0.216102,0.216102
A08-4000001-4100000,5,0.337294,0.16263
A08-4025001-4125000,8,0.297394,0.159121
A08-4050001-4150000,18,0.197074,0.150747
A08-4075001-4175000,21,0.192615,0.154119
A08-4100001-4200000,17,0.153969,0.163717
A08-4125001-4225000,16,0.178571,0.183042
A08-4150001-4250000,6,0.257291,0.248035
A08-4175001-4275000,3,0.310565,0.321713
A08-4200001-4300000,2,0.302109,0.302652
A08-4225001-4325000,1,0.0664646,0.0664646
A08-4250001-4350000,1,0.0664646,0.0664646
A08-4275001-4375000,1,0.0664646,0.0664646
A08-4300001-4400000,1,0.0664646,0.0664646
A08-4375001-4475000,5,0.231421,0.229436
A08-4400001-4500000,10,0.204633,0.202721
A08-4425001-4525000,10,0.204633,0.202721
A08-4450001-4550000,10,0.204633,0.202721
A08-4475001-4575000,5,0.155478,0.176005
A08-4500001-4600000,3,0.0819571,0.119619
A08-4525001-4625000,13,0.0550025,0.0916135
A08-4550001-4650000,13,0.0550025,0.0916135
A08-4575001-4675000,13,0.0550025,0.0916135
A08-4600001-4700000,15,0.062506,0.104879
A08-4625001-4725000,17,0.13668,0.141837
A08-4650001-4750000,23,0.115527,0.119841
A08-4675001-4775000,23,0.115527,0.119841
A08-4700001-4800000,18,0.122682,0.11196
A08-4725001-4825000,6,0.0527681,0.0575184
A08-4900001-5000000,11,0.0820027,0.0570711
A08-4925001-5025000,14,0.0905548,0.0695965
A08-4950001-5050000,21,0.0991913,0.0880179
A08-4975001-5075000,27,0.107768,0.108584
A08-5000001-5100000,16,0.127784,0.143999
A08-5025001-5125000,13,0.125883,0.150571
A08-5050001-5150000,6,0.135591,0.180566
A08-5100001-5200000,39,0.0625863,0.0625073
A08-5125001-5225000,41,0.0608412,0.0595426
A08-5150001-5250000,41,0.0608412,0.0595426
A08-5175001-5275000,41,0.0608412,0.0595426
A08-5200001-5300000,2,-0.00626653,0.00173102
A08-5225001-5325000,3,0.0155231,0.0139486
A08-5250001-5350000,3,0.0155231,0.0139486
A08-5275001-5375000,14,0.0719259,0.0555058
A08-5300001-5400000,14,0.0719259,0.0555058
A08-5325001-5425000,11,0.0888361,0.0668396
A08-5350001-5450000,11,0.0888361,0.0668396
A08-5475001-5575000,3,0.0348074,0.0372631
A08-5500001-5600000,3,0.0348074,0.0372631
A08-5525001-5625000,3,0.0348074,0.0372631
A08-5550001-5650000,3,0.0348074,0.0372631
A08-5650001-5750000,8,0.218159,0.193519
A08-5675001-5775000,8,0.218159,0.193519
A08-5700001-5800000,8,0.218159,0.193519
A08-5725001-5825000,8,0.218159,0.193519
A08-5800001-5900000,8,0.109142,0.135772
A08-5825001-5925000,8,0.109142,0.135772
A08-5850001-5950000,8,0.109142,0.135772
A08-5875001-5975000,23,0.107894,0.129683
A08-5900001-6000000,15,0.107325,0.126435
A08-5925001-6025000,15,0.107325,0.126435
A08-5950001-6050000,15,0.107325,0.126435
A08-6025001-6125000,1,-0.0029413,-0.0029413
A08-6050001-6150000,1,-0.0029413,-0.0029413
A08-6075001-6175000,1,-0.0029413,-0.0029413
A08-6100001-6200000,1,-0.0029413,-0.0029413
A08-6125001-6225000,3,0.00371023,0.00233221
A08-6150001-6250000,3,0.00371023,0.00233221
A08-6175001-6275000,7,0.0815732,0.0809227
A08-6200001-6300000,11,0.0889158,0.0921836
A08-6225001-6325000,10,0.118048,0.119278
A08-6250001-6350000,10,0.118048,0.119278
A08-6275001-6375000,7,0.0890388,0.09068
A08-6300001-6400000,3,0.0669818,0.0623998
A08-6325001-6425000,1,0.00143868,0.00143868
A08-6350001-6450000,1,0.00143868,0.00143868
A08-6475001-6575000,6,0.212896,0.212682
A08-6500001-6600000,6,0.212896,0.212682
A08-6525001-6625000,6,0.212896,0.212682
A08-6550001-6650000,13,0.217846,0.188279
A08-6575001-6675000,7,0.222948,0.167363
A08-6600001-6700000,9,0.210693,0.146398
A08-6625001-6725000,24,0.238018,0.175976
A08-6650001-6750000,17,0.245183,0.179523
A08-6675001-6775000,17,0.245183,0.179523
A08-6700001-6800000,15,0.25268,0.193724
A08-6725001-6825000,3,0.0581556,0.0405818
A08-6750001-6850000,3,0.0581556,0.0405818
A08-6775001-6875000,3,0.0581556,0.0405818
A08-6800001-6900000,3,0.0581556,0.0405818
A08-6925001-7025000,12,0.163595,0.0958588
A08-6950001-7050000,12,0.163595,0.0958588
A08-6975001-7075000,12,0.163595,0.0958588
A08-7000001-7100000,12,0.163595,0.0958588
A08-7025001-7125000,4,0.134969,0.118308
A08-7050001-7150000,46,0.242055,0.232767
A08-7075001-7175000,46,0.242055,0.232767
A08-7100001-7200000,46,0.242055,0.232767
A08-7125001-7225000,52,0.229534,0.230284
A08-7150001-7250000,16,0.110514,0.131784
A08-7175001-7275000,16,0.110514,0.131784
A08-7200001-7300000,21,0.108357,0.123308
A08-7225001-7325000,11,0.0738103,0.0771614
A08-7250001-7350000,9,0.0582589,0.0571072
A08-7275001-7375000,11,0.0931595,0.0785412
A08-7300001-7400000,6,0.0875109,0.0638361
A08-7325001-7425000,7,0.105851,0.0789045
A08-7350001-7450000,4,0.175154,0.171994
A08-7375001-7475000,2,0.169047,0.168993
A08-7400001-7500000,10,0.137333,0.119262
A08-7425001-7525000,9,0.128197,0.113701
A08-7450001-7550000,8,0.117836,0.10683
A08-7475001-7575000,8,0.117836,0.10683
A08-7500001-7600000,1,0.262325,0.262325
A08-7525001-7625000,7,0.385236,0.342024
A08-7550001-7650000,23,0.348831,0.225043
A08-7575001-7675000,26,0.347218,0.237061
A08-7600001-7700000,25,0.353283,0.236051
A08-7625001-7725000,19,0.319414,0.198391
A08-7650001-7750000,3,0.329115,0.329202
A08-7675001-7775000,5,0.580879,0.405203
A08-7700001-7800000,5,0.580879,0.405203
A08-7725001-7825000,12,0.494554,0.365054
A08-7750001-7850000,12,0.494554,0.365054
A08-7775001-7875000,7,0.431148,0.336376
A08-7800001-7900000,23,0.458067,0.320067
A08-7825001-7925000,26,0.467987,0.308659
A08-7850001-7950000,26,0.467987,0.308659
A08-7875001-7975000,31,0.443318,0.279743
A08-7900001-8000000,15,0.403364,0.244342
A08-7925001-8025000,5,0.130415,0.129381
A08-7950001-8050000,11,0.201859,0.158653
A08-7975001-8075000,6,0.234326,0.183046
A08-8000001-8100000,18,0.178706,0.151974
A08-8025001-8125000,26,0.214374,0.175326
A08-8050001-8150000,24,0.208737,0.168651
A08-8075001-8175000,24,0.208737,0.168651
A08-8100001-8200000,12,0.275193,0.200863
A08-8125001-8225000,21,0.163101,0.111401
A08-8150001-8250000,18,0.168145,0.109847
A08-8175001-8275000,18,0.168145,0.109847
A08-8200001-8300000,27,0.176699,0.127067
A08-8225001-8325000,10,0.196711,0.167881
A08-8250001-8350000,15,0.172472,0.146505
A08-8275001-8375000,18,0.146956,0.125619
A08-8300001-8400000,9,0.102171,0.0897296
A08-8325001-8425000,11,0.111951,0.0936469
A08-8350001-8450000,27,0.127112,0.109998
A08-8375001-8475000,27,0.139415,0.114049
A08-8400001-8500000,45,0.153689,0.109639
A08-8425001-8525000,54,0.142983,0.107635
A08-8450001-8550000,43,0.153486,0.1113
A08-8475001-8575000,40,0.157328,0.115324
A08-8500001-8600000,22,0.145638,0.125388
A08-8525001-8625000,18,0.175191,0.143157
A08-8550001-8650000,7,0.169911,0.13134
A08-8575001-8675000,7,0.169911,0.13134
A08-8600001-8700000,15,0.192175,0.125286
A08-8625001-8725000,9,0.210237,0.127059
A08-8650001-8750000,9,0.210237,0.127059
A08-8675001-8775000,9,0.210237,0.127059
A08-8700001-8800000,9,0.297649,0.218049
A08-8725001-8825000,8,0.309506,0.222352
A08-8750001-8850000,8,0.309506,0.222352
A08-8775001-8875000,8,0.309506,0.222352
A08-8825001-8925000,10,0.0717458,0.0671567
A08-8850001-8950000,10,0.0717458,0.0671567
A08-8875001-8975000,10,0.0717458,0.0671567
A08-8900001-9000000,14,0.0764714,0.0719652
A08-8925001-9025000,4,0.0868785,0.0839865
A08-8950001-9050000,4,0.0868785,0.0839865
A08-8975001-9075000,6,0.0801439,0.0990512
A08-9000001-9100000,2,0.0623295,0.12918
A08-9025001-9125000,2,0.0623295,0.12918
A08-9050001-9150000,2,0.0623295,0.12918
A08-9150001-9250000,8,0.141788,0.153769
A08-9175001-9275000,11,0.158014,0.167565
A08-9200001-9300000,27,0.238063,0.213315
A08-9225001-9325000,32,0.204281,0.189261
A08-9250001-9350000,30,0.259408,0.210104
A08-9275001-9375000,48,0.180164,0.144763
A08-9300001-9400000,33,0.127606,0.091441
A08-9325001-9425000,35,0.201895,0.134985
A08-9350001-9450000,29,0.160148,0.111984
A08-9375001-9475000,8,0.39877,0.248621
A08-9400001-9500000,7,0.410949,0.286252
A08-9525001-9625000,3,0.149051,0.170111
A08-9550001-9650000,3,0.149051,0.170111
A08-9575001-9675000,4,0.346722,0.311602
A08-9600001-9700000,4,0.346722,0.311602
A08-9625001-9725000,1,0.736074,0.736074
A08-9650001-9750000,1,0.736074,0.736074
A08-9900001-10000000,2,0.14005,0.153152
A08-9925001-10025000,8,0.168372,0.134877
A08-9950001-10050000,8,0.168372,0.134877
A08-9975001-10075000,8,0.168372,0.134877
A08-10000001-10100000,8,0.148628,0.107462
A08-10025001-10125000,2,0.0592533,0.0434923
A08-10050001-10150000,13,0.0977829,0.0911285
A08-10075001-10175000,13,0.0977829,0.0911285
A08-10100001-10200000,11,0.103041,0.0997897
A08-10125001-10225000,12,0.0980388,0.0905567
A08-10150001-10250000,11,0.372997,0.229201
A08-10175001-10275000,16,0.319895,0.207178
A08-10200001-10300000,16,0.319895,0.207178
A08-10225001-10325000,17,0.320635,0.218293
A08-10250001-10350000,7,0.201257,0.168395
A08-10275001-10375000,3,0.140717,0.120759
A08-10300001-10400000,3,0.140717,0.120759
A08-10325001-10425000,1,-0.0228594,-0.0228594
A08-10350001-10450000,1,-0.0228594,-0.0228594
A08-10375001-10475000,8,0.535816,0.369361
A08-10400001-10500000,8,0.535816,0.369361
A08-10425001-10525000,14,0.372895,0.244241
A08-10450001-10550000,14,0.372895,0.244241
A08-10475001-10575000,6,0.167582,0.0774154
A08-10500001-10600000,6,0.167582,0.0774154
A08-10625001-10725000,4,0.104379,0.135074
A08-10650001-10750000,4,0.104379,0.135074
A08-10675001-10775000,4,0.104379,0.135074
A08-10700001-10800000,4,0.104379,0.135074
A08-10775001-10875000,5,0.0602469,0.0777069
A08-10800001-10900000,5,0.0602469,0.0777069
A08-10825001-10925000,9,0.102909,0.123298
A08-10850001-10950000,9,0.102909,0.123298
A08-10875001-10975000,11,0.231116,0.229763
A08-10900001-11000000,16,0.368272,0.310305
A08-10925001-11025000,12,0.414842,0.353644
A08-10950001-11050000,19,0.362452,0.276627
A08-10975001-11075000,12,0.42292,0.287472
A08-11000001-11100000,7,0.151456,0.144597
A08-11025001-11125000,7,0.151456,0.144597
A08-11100001-11200000,1,0.161589,0.161589
A08-11125001-11225000,9,0.114261,0.115073
A08-11150001-11250000,14,0.133904,0.103021
A08-11175001-11275000,14,0.133904,0.103021
A08-11200001-11300000,13,0.131041,0.098516
A08-11225001-11325000,5,0.179701,0.0813284
A08-11250001-11350000,8,0.27297,0.276884
A08-11275001-11375000,18,0.256531,0.224612
A08-11300001-11400000,18,0.256531,0.224612
A08-11325001-11425000,18,0.256531,0.224612
A08-11350001-11450000,10,0.239375,0.182794
A08-11425001-11525000,6,0.267511,0.224868
A08-11450001-11550000,11,0.378265,0.304581
A08-11475001-11575000,11,0.378265,0.304581
A08-11500001-11600000,11,0.378265,0.304581
A08-11525001-11625000,10,0.379016,0.302501
A08-11550001-11650000,5,0.203354,0.204766
A08-11575001-11675000,5,0.203354,0.204766
A08-11600001-11700000,10,0.146412,0.118797
A08-11625001-11725000,5,0.0429786,0.0328293
A08-11650001-11750000,5,0.0429786,0.0328293
A08-11675001-11775000,5,0.0429786,0.0328293
A08-11700001-11800000,11,0.0916068,0.10915
A08-11725001-11825000,12,0.0799321,0.0984012
A08-11750001-11850000,12,0.0799321,0.0984012
A08-11775001-11875000,14,0.10747,0.119686
A08-11800001-11900000,3,0.154664,0.158318
A08-11825001-11925000,3,0.200892,0.210245
A08-11850001-11950000,8,0.276713,0.252181
A08-11875001-11975000,26,0.212549,0.175094
A08-11900001-12000000,26,0.212549,0.175094
A08-11925001-12025000,26,0.258815,0.198627
A08-11950001-12050000,21,0.237015,0.179885
A08-11975001-12075000,11,0.295542,0.232564
A08-12000001-12100000,11,0.295542,0.232564
A08-12025001-12125000,12,0.203608,0.184777
A08-12050001-12150000,15,0.185651,0.173287
A08-12075001-12175000,5,0.148947,0.157782
A08-12100001-12200000,5,0.148947,0.157782
A08-12125001-12225000,3,0.10597,0.127327
A08-12200001-12300000,4,0.0631828,0.0660917
A08-12225001-12325000,4,0.0631828,0.0660917
A08-12250001-12350000,4,0.0631828,0.0660917
A08-12275001-12375000,9,0.227189,0.151805
A08-12300001-12400000,5,0.297591,0.220377
A08-12325001-12425000,7,0.256371,0.183723
A08-12350001-12450000,7,0.256371,0.183723
A08-12375001-12475000,2,0.0959084,0.0920909
A08-12400001-12500000,3,0.105702,0.104204
A08-12425001-12525000,8,0.0592319,0.0502987
A08-12450001-12550000,8,0.0592319,0.0502987
A08-12475001-12575000,19,0.0326801,0.0369016
A08-12500001-12600000,23,0.0351093,0.0431351
A08-12525001-12625000,17,0.0284256,0.0423577
A08-12550001-12650000,19,0.0285214,0.0463708
A08-12575001-12675000,12,0.06131,0.0658973
A08-12600001-12700000,7,0.0624393,0.0530515
A08-12625001-12725000,6,0.0668565,0.061571
A08-12650001-12750000,18,0.507547,0.338126
A08-12675001-12775000,14,0.619339,0.419843
A08-12700001-12800000,20,0.543723,0.378489
A08-12725001-12825000,20,0.543723,0.378489
A08-12750001-12850000,6,0.371163,0.281997
A08-12775001-12875000,6,0.371163,0.281997
A08-12825001-12925000,3,0.00468814,0.00920333
A08-12850001-12950000,5,0.00882566,0.0101456
A08-12875001-12975000,8,0.0274913,0.0368758
A08-12900001-13000000,10,0.101369,0.0842347
A08-12925001-13025000,7,0.136572,0.116391
A08-12950001-13050000,5,0.193317,0.158324
A08-12975001-13075000,2,0.326919,0.27367
A08-13025001-13125000,2,0.328597,0.324692
A08-13050001-13150000,2,0.328597,0.324692
A08-13075001-13175000,4,0.32784,0.320922
A08-13100001-13200000,15,0.239444,0.229104
A08-13125001-13225000,13,0.218177,0.214398
A08-13150001-13250000,14,0.198184,0.198897
A08-13175001-13275000,23,0.340759,0.274586
A08-13200001-13300000,12,0.425949,0.346884
A08-13225001-13325000,13,0.40147,0.33049
A08-13250001-13350000,12,0.429279,0.35825
A08-13275001-13375000,1,0.133765,0.133765
A08-13300001-13400000,1,0.133765,0.133765
A08-13350001-13450000,32,0.274156,0.194868
A08-13375001-13475000,32,0.274156,0.194868
A08-13400001-13500000,32,0.274156,0.194868
A08-13425001-13525000,32,0.274156,0.194868
A08-13450001-13550000,7,0.0697676,0.0487867
A08-13475001-13575000,7,0.0697676,0.0487867
A08-13500001-13600000,7,0.0697676,0.0487867
A08-13525001-13625000,13,0.111251,0.091586
A08-13550001-13650000,6,0.146876,0.141518
A08-13575001-13675000,8,0.135557,0.131056
A08-13600001-13700000,8,0.135557,0.131056
A08-13625001-13725000,7,0.10621,0.118847
A08-13650001-13750000,7,0.10621,0.118847
A08-13675001-13775000,5,0.10856,0.126518
A08-13700001-13800000,7,0.193078,0.178279
A08-13725001-13825000,8,0.203448,0.179031
A08-13750001-13850000,11,0.223039,0.194924
A08-13775001-13875000,11,0.223039,0.194924
A08-13800001-13900000,15,0.142735,0.128205
A08-13825001-13925000,10,0.163519,0.134176
A08-13850001-13950000,8,0.0901319,0.113488
A08-13875001-13975000,9,0.0874644,0.108249
A08-13900001-14000000,16,0.180649,0.165091
A08-13925001-14025000,18,0.196308,0.173145
A08-13950001-14050000,17,0.19445,0.166973
A08-13975001-14075000,24,0.180996,0.155056
A08-14000001-14100000,11,0.181517,0.150896
A08-14025001-14125000,8,0.144155,0.118643
A08-14050001-14150000,37,0.121526,0.124874
A08-14075001-14175000,31,0.103109,0.119736
A08-14100001-14200000,31,0.103109,0.119736
A08-14125001-14225000,35,0.105044,0.120087
A08-14150001-14250000,6,0.0750064,0.0886408
A08-14175001-14275000,4,0.123196,0.1228
A08-14200001-14300000,4,0.123196,0.1228
A08-14250001-14350000,1,-0.0135502,-0.0135502
A08-14275001-14375000,1,-0.0135502,-0.0135502
A08-14300001-14400000,5,0.186917,0.140689
A08-14325001-14425000,5,0.186917,0.140689
A08-14350001-14450000,4,0.229442,0.179249
A08-14375001-14475000,4,0.229442,0.179249
A08-14400001-14500000,1,0.373601,0.373601
A08-14425001-14525000,1,0.373601,0.373601
A08-14450001-14550000,2,0.228155,0.21211
A08-14475001-14575000,2,0.228155,0.21211
A08-14500001-14600000,1,0.0506185,0.0506185
A08-14525001-14625000,1,0.0506185,0.0506185
A08-14575001-14675000,4,0.296798,0.282905
A08-14600001-14700000,4,0.296798,0.282905
A08-14625001-14725000,4,0.296798,0.282905
A08-14650001-14750000,4,0.296798,0.282905
A08-14725001-14825000,5,0.160527,0.111591
A08-14750001-14850000,17,0.16698,0.134808
A08-14775001-14875000,17,0.16698,0.134808
A08-14800001-14900000,19,0.150709,0.12302
A08-14825001-14925000,14,0.146684,0.127102
A08-14850001-14950000,2,0.0347204,0.0228246
A08-14875001-14975000,8,0.237216,0.188429
A08-14900001-15000000,6,0.27945,0.243631
A08-14925001-15025000,19,0.188307,0.145908
A08-14950001-15050000,19,0.188307,0.145908
A08-14975001-15075000,13,0.136965,0.100806
A08-15000001-15100000,16,0.158059,0.113231
A08-15025001-15125000,9,0.136211,0.0792572
A08-15050001-15150000,21,0.125155,0.0783684
A08-15075001-15175000,28,0.136761,0.0924322
A08-15100001-15200000,27,0.114867,0.0869871
A08-15125001-15225000,21,0.137443,0.101741
A08-15150001-15250000,16,0.164444,0.143133
A08-15175001-15275000,16,0.129589,0.129807
A08-15200001-15300000,24,0.103679,0.0883438
A08-15225001-15325000,24,0.103679,0.0883438
A08-15250001-15350000,30,0.214364,0.155822
A08-15275001-15375000,44,0.131293,0.0935242
A08-15300001-15400000,37,0.133932,0.103351
A08-15325001-15425000,64,0.128746,0.105832
A08-15350001-15450000,53,0.0677705,0.0613043
A08-15375001-15475000,49,0.0979626,0.0855023
A08-15400001-15500000,51,0.110733,0.094298
A08-15425001-15525000,24,0.0999365,0.0774975
A08-15450001-15550000,34,0.0775188,0.06219
A08-15475001-15575000,17,0.0749881,0.0590839
A08-15500001-15600000,19,0.0352608,0.0494494
A08-15525001-15625000,19,0.0352608,0.0494494
A08-15550001-15650000,30,0.0616138,0.0733106
A08-15575001-15675000,30,0.0616138,0.0733106
A08-15600001-15700000,23,0.0639555,0.0708945
A08-15625001-15725000,27,0.0630201,0.0687208
A08-15650001-15750000,4,0.0566346,0.0562219
A08-15675001-15775000,4,0.0566346,0.0562219
A08-15700001-15800000,11,0.164307,0.124506
A08-15725001-15825000,7,0.220099,0.163526
A08-15750001-15850000,9,0.172338,0.138908
A08-15775001-15875000,15,0.183892,0.148437
A08-15800001-15900000,8,0.157763,0.135234
A08-15825001-15925000,8,0.157763,0.135234
A08-15850001-15950000,6,0.201846,0.162729
A08-15925001-16025000,4,0.270682,0.182521
A08-15950001-16050000,4,0.270682,0.182521
A08-15975001-16075000,4,0.270682,0.182521
A08-16000001-16100000,5,0.183454,0.141917
A08-16025001-16125000,1,-0.0205012,-0.0205012
A08-16050001-16150000,1,-0.0205012,-0.0205012
A08-16075001-16175000,1,-0.0205012,-0.0205012
A08-16150001-16250000,3,0.0538681,0.079605
A08-16175001-16275000,3,0.0538681,0.079605
A08-16200001-16300000,7,0.0651378,0.0682484
A08-16225001-16325000,7,0.0651378,0.0682484
A08-16250001-16350000,4,0.0717631,0.059731
A08-16275001-16375000,4,0.0717631,0.059731
A08-16325001-16425000,3,0.0370642,0.0696548
A08-16350001-16450000,3,0.0370642,0.0696548
A08-16375001-16475000,24,0.139813,0.12661
A08-16400001-16500000,27,0.134266,0.119117
A08-16425001-16525000,24,0.140867,0.125299
A08-16450001-16550000,24,0.140867,0.125299
A08-16475001-16575000,4,0.0804012,0.0442372
A08-16500001-16600000,26,0.153505,0.10394
A08-16525001-16625000,26,0.153505,0.10394
A08-16550001-16650000,26,0.153505,0.10394
A08-16575001-16675000,25,0.154374,0.108121
A08-16650001-16750000,3,0.112109,0.117266
A08-16675001-16775000,3,0.112109,0.117266
A08-16700001-16800000,9,0.0595506,0.0487345
A08-16725001-16825000,10,0.0582734,0.0469069
A08-16750001-16850000,11,0.116118,0.0635904
A08-16775001-16875000,11,0.116118,0.0635904
A08-16800001-16900000,5,0.201013,0.122536
A08-16825001-16925000,18,0.270142,0.193837
A08-16850001-16950000,14,0.280226,0.207631
A08-16875001-16975000,22,0.24405,0.181377
A08-16900001-17000000,22,0.24405,0.181377
A08-16925001-17025000,8,0.161748,0.135431
A08-16950001-17050000,8,0.161748,0.135431
A08-17125001-17225000,2,0.291918,0.271109
A08-17150001-17250000,7,0.476606,0.305904
A08-17175001-17275000,7,0.476606,0.305904
A08-17200001-17300000,7,0.476606,0.305904
A08-17225001-17325000,5,0.550906,0.319822
A08-17250001-17350000,8,0.166832,0.160973
A08-17275001-17375000,9,0.154062,0.146613
A08-17300001-17400000,10,0.148881,0.135399
A08-17325001-17425000,10,0.148881,0.135399
A08-17350001-17450000,2,0.0326201,0.033103
A08-17375001-17475000,1,0.0344743,0.0344743
A08-17400001-17500000,5,0.00714054,0.00497158
A08-17425001-17525000,9,0.257897,0.141823
A08-17450001-17550000,11,0.25581,0.160286
A08-17475001-17575000,11,0.25581,0.160286
A08-17500001-17600000,6,0.383541,0.289715
A08-17525001-17625000,2,0.248427,0.24337
A08-17600001-17700000,13,0.428539,0.376392
A08-17625001-17725000,13,0.428539,0.376392
A08-17650001-17750000,19,0.359177,0.285533
A08-17675001-17775000,21,0.338528,0.272386
A08-17700001-17800000,18,0.337333,0.262761
A08-17725001-17825000,22,0.33135,0.261899
A08-17750001-17850000,16,0.388029,0.326859
A08-17775001-17875000,27,0.293976,0.206788
A08-17800001-17900000,24,0.114702,0.106434
A08-17825001-17925000,22,0.104747,0.0808175
A08-17850001-17950000,22,0.104747,0.0808175
A08-17875001-17975000,9,0.167562,0.125499
A08-17900001-18000000,2,0.227154,0.127818
A08-17925001-18025000,10,0.165672,0.160945
A08-17950001-18050000,14,0.13538,0.127518
A08-17975001-18075000,14,0.13538,0.127518
A08-18000001-18100000,18,0.171112,0.162147
A08-18025001-18125000,8,0.179874,0.163648
A08-18050001-18150000,4,0.319253,0.283348
A08-18075001-18175000,4,0.319253,0.283348
A08-18150001-18250000,3,0.294641,0.280742
A08-18175001-18275000,3,0.294641,0.280742
A08-18200001-18300000,9,0.186378,0.129947
A08-18225001-18325000,9,0.186378,0.129947
A08-18250001-18350000,9,0.0750593,0.0702343
A08-18275001-18375000,13,0.148031,0.1215
A08-18300001-18400000,7,0.186165,0.178886
A08-18325001-18425000,15,0.126001,0.109118
A08-18350001-18450000,12,0.13531,0.110997
A08-18375001-18475000,8,0.0599621,0.048072
A08-18400001-18500000,8,0.0599621,0.048072
A08-18425001-18525000,14,0.306156,0.163585
A08-18450001-18550000,14,0.306156,0.163585
A08-18475001-18575000,14,0.306156,0.163585
A08-18500001-18600000,14,0.306156,0.163585
A08-18550001-18650000,4,0.00583233,0.00486588
A08-18575001-18675000,13,0.194283,0.111859
A08-18600001-18700000,14,0.214469,0.13974
A08-18625001-18725000,17,0.177998,0.120599
A08-18650001-18750000,17,0.204621,0.15719
A08-18675001-18775000,15,0.106383,0.119806
A08-18700001-18800000,23,0.0998141,0.0900796
A08-18725001-18825000,28,0.140056,0.108327
A08-18750001-18850000,24,0.139494,0.099652
A08-18775001-18875000,17,0.171848,0.10777
A08-18800001-18900000,15,0.150781,0.098619
A08-18825001-18925000,7,0.0627202,0.0605901
A08-18850001-18950000,7,0.0627202,0.0605901
A08-18875001-18975000,16,0.284898,0.194711
A08-18900001-19000000,11,0.353818,0.26183
A08-18925001-19025000,12,0.342372,0.248409
A08-18950001-19050000,17,0.32284,0.235952
A08-18975001-19075000,8,0.213429,0.164992
A08-19000001-19100000,6,0.250152,0.188509
A08-19025001-19125000,10,0.183207,0.105231
A08-19050001-19150000,5,0.00496434,0.00440721
A08-19075001-19175000,5,0.00496434,0.00440721
A08-19100001-19200000,5,0.00496434,0.00440721
A08-19150001-19250000,2,0.382675,0.194515
A08-19175001-19275000,2,0.382675,0.194515
A08-19200001-19300000,16,0.141803,0.0992834
A08-19225001-19325000,17,0.125789,0.0923754
A08-19250001-19350000,16,0.106317,0.0818942
A08-19275001-19375000,16,0.106317,0.0818942
A08-19300001-19400000,2,0.0324331,0.0554013
A08-19325001-19425000,1,0.128956,0.128956
A08-19375001-19475000,11,0.186697,0.160192
A08-19400001-19500000,11,0.186697,0.160192
A08-19425001-19525000,11,0.186697,0.160192
A08-19450001-19550000,11,0.186697,0.160192
A08-19475001-19575000,4,0.285764,0.262102
A08-19500001-19600000,4,0.285764,0.262102
A08-19525001-19625000,4,0.285764,0.262102
A08-19550001-19650000,4,0.285764,0.262102
A08-19625001-19725000,3,0.429957,0.425813
A08-19650001-19750000,4,0.343657,0.329495
A08-19675001-19775000,8,0.307254,0.28029
A08-19700001-19800000,8,0.307254,0.28029
A08-19725001-19825000,5,0.192448,0.192976
A08-19750001-19850000,7,0.140485,0.165347
A08-19775001-19875000,7,0.0467658,0.0874292
A08-19800001-19900000,8,0.0491021,0.0842393
A08-19825001-19925000,17,0.168103,0.144804
A08-19850001-19950000,14,0.193865,0.159184
A08-19875001-19975000,13,0.288543,0.232689
A08-19900001-20000000,12,0.308335,0.246921
A08-19925001-20025000,4,0.390233,0.386134
A08-19950001-20050000,6,0.357718,0.333687
A08-19975001-20075000,14,0.147242,0.132573
A08-20000001-20100000,25,0.17018,0.147485
A08-20025001-20125000,25,0.15945,0.134092
A08-20050001-20150000,34,0.147454,0.132972
A08-20075001-20175000,23,0.168698,0.151819
A08-20100001-20200000,19,0.0936649,0.0952012
A08-20125001-20225000,18,0.0963141,0.098578
A08-20150001-20250000,11,0.120507,0.0855664
A08-20175001-20275000,14,0.11969,0.0911669
A08-20200001-20300000,7,0.210657,0.161179
A08-20225001-20325000,7,0.210657,0.161179
A08-20250001-20350000,3,0.116464,0.111702
A08-20325001-20425000,1,0.134877,0.134877
A08-20350001-20450000,9,0.0899231,0.0839878
A08-20375001-20475000,13,0.142314,0.127953
A08-20400001-20500000,13,0.142314,0.127953
A08-20425001-20525000,21,0.117338,0.109386
A08-20450001-20550000,21,0.188324,0.151865
A08-20475001-20575000,20,0.160447,0.123721
A08-20500001-20600000,28,0.134591,0.0936156
A08-20525001-20625000,26,0.134203,0.0867044
A08-20550001-20650000,20,0.0503283,0.0453169
A08-20575001-20675000,17,0.0409452,0.0419767
A08-20600001-20700000,9,0.0591696,0.062976
A08-20625001-20725000,10,0.265081,0.228595
A08-20650001-20750000,10,0.277417,0.210549
A08-20675001-20775000,18,0.149172,0.142837
A08-20700001-20800000,21,0.143469,0.146977
A08-20725001-20825000,13,0.0401904,0.0742835
A08-20750001-20850000,11,0.0441687,0.0891847
A08-20775001-20875000,3,0.10205,0.171819
A09-1-100000,16,0.212738,0.177037
A09-25001-125000,7,0.328219,0.277668
A09-50001-150000,13,0.162468,0.13483
A09-75001-175000,27,0.14909,0.133657
A09-100001-200000,27,0.14909,0.133657
