CHROM-BIN_START-BIN_END,N_VARIANTS,WEIGHTED_FST,MEAN_FST
A08-16450001-16550000,21,0.194181,0.138266
A08-16475001-16575000,4,0.39699,0.266604
A08-16500001-16600000,24,0.322044,0.171474
A08-16525001-16625000,24,0.322044,0.171474
A08-16550001-16650000,24,0.322044,0.171474
A08-16575001-16675000,23,0.318668,0.158192
A08-16650001-16750000,3,0.820748,0.594305
A08-16675001-16775000,3,0.820748,0.594305
A08-16700001-16800000,9,0.512394,0.181426
A08-16725001-16825000,9,0.512394,0.181426
A08-16750001-16850000,8,-0.0390198,-0.0307724
A08-16775001-16875000,8,-0.0390198,-0.0307724
A08-16800001-16900000,2,-0.0643095,-0.0480501
A08-16825001-16925000,16,0.297634,0.188488
A08-16850001-16950000,14,0.313742,0.222279
A08-16875001-16975000,21,0.321314,0.240207
A08-16900001-17000000,21,0.321314,0.240207
A08-16925001-17025000,7,0.334555,0.276065
A08-16950001-17050000,7,0.334555,0.276065
A08-17125001-17225000,2,0.538435,0.520328
A08-17150001-17250000,7,0.698666,0.545302
A08-17175001-17275000,7,0.698666,0.545302
A08-17200001-17300000,7,0.698666,0.545302
A08-17225001-17325000,5,0.753806,0.555292
A08-17250001-17350000,8,0.198081,0.125928
A08-17275001-17375000,9,0.193335,0.109733
A08-17300001-17400000,10,0.331737,0.188427
A08-17325001-17425000,10,0.331737,0.188427
A08-17350001-17450000,2,0.82184,0.438421
A08-17375001-17475000,1,0.89667,0.89667
A08-17400001-17500000,4,0.410942,0.249325
A08-17425001-17525000,7,0.295003,0.138269
A08-17450001-17550000,9,0.264649,0.153562
A08-17475001-17575000,9,0.264649,0.153562
A08-17500001-17600000,5,0.132904,0.0769513
A08-17525001-17625000,2,0.206407,0.207086
A08-17600001-17700000,12,0.173576,0.065828
A08-17625001-17725000,12,0.173576,0.065828
A08-17650001-17750000,18,0.290017,0.14135
A08-17675001-17775000,20,0.289628,0.152404
A08-17700001-17800000,19,0.53132,0.382477
A08-17725001-17825000,23,0.485565,0.329811
A08-17750001-17850000,17,0.502081,0.343017
A08-17775001-17875000,26,0.522564,0.397532
A08-17800001-17900000,20,0.459167,0.373122
A08-17825001-17925000,18,0.541335,0.464674
A08-17850001-17950000,18,0.541335,0.464674
A08-17875001-17975000,7,0.574132,0.4794
A08-17900001-18000000,2,0.713943,0.610148
A08-17925001-18025000,7,0.320323,0.302877
A08-17950001-18050000,10,0.291213,0.228137
A08-17975001-18075000,10,0.291213,0.228137
A08-18000001-18100000,13,0.272336,0.209352
A08-18025001-18125000,6,0.155069,0.10024
A08-18050001-18150000,3,0.190347,0.146738
A08-18075001-18175000,3,0.190347,0.146738
A08-18150001-18250000,2,-0.0882627,-0.0944236
A08-18175001-18275000,2,-0.0882627,-0.0944236
A08-18200001-18300000,8,0.485913,0.341263
A08-18225001-18325000,8,0.485913,0.341263
A08-18250001-18350000,9,0.506167,0.43347
A08-18275001-18375000,13,0.454889,0.398074
A08-18300001-18400000,7,0.371358,0.322286
A08-18325001-18425000,15,0.268688,0.178656
A08-18350001-18450000,12,0.213836,0.141464
A08-18375001-18475000,8,0.0794961,0.0529789
A08-18400001-18500000,8,0.0794961,0.0529789
A08-18425001-18525000,13,0.417633,0.237251
A08-18450001-18550000,13,0.417633,0.237251
A08-18475001-18575000,13,0.417633,0.237251
A08-18500001-18600000,13,0.417633,0.237251
A08-18550001-18650000,4,0.312398,0.221867
A08-18575001-18675000,12,0.37523,0.196384
A08-18600001-18700000,13,0.344354,0.185541
A08-18625001-18725000,16,0.349185,0.215851
A08-18650001-18750000,16,0.454396,0.282475
A08-18675001-18775000,15,0.458363,0.366899
A08-18700001-18800000,22,0.422503,0.284985
A08-18725001-18825000,27,0.502529,0.327126
A08-18750001-18850000,23,0.479561,0.299085
A08-18775001-18875000,16,0.504911,0.276621
A08-18800001-18900000,15,0.482691,0.286647
A08-18825001-18925000,7,0.157092,0.0993421
A08-18850001-18950000,7,0.157092,0.0993421
A08-18875001-18975000,16,0.320503,0.109303
A08-18900001-19000000,10,0.449084,0.103852
A08-18925001-19025000,10,0.449084,0.103852
A08-18950001-19050000,15,0.326219,0.0684009
A08-18975001-19075000,6,0.0228547,-0.00457229
A08-19000001-19100000,5,0.0285315,-0.0025018
A08-19025001-19125000,9,0.401711,0.156055
A08-19050001-19150000,4,0.635279,0.35425
A08-19075001-19175000,4,0.635279,0.35425
A08-19100001-19200000,4,0.635279,0.35425
A08-19150001-19250000,2,0.454655,0.533536
A08-19175001-19275000,2,0.454655,0.533536
A08-19200001-19300000,14,0.320902,0.144469
A08-19225001-19325000,15,0.325627,0.158417
A08-19250001-19350000,13,0.295522,0.100706
A08-19275001-19375000,13,0.295522,0.100706
A08-19300001-19400000,1,0.353678,0.353678
A08-19375001-19475000,9,0.165596,0.0564401
A08-19400001-19500000,9,0.165596,0.0564401
A08-19425001-19525000,9,0.165596,0.0564401
A08-19450001-19550000,9,0.165596,0.0564401
A08-19475001-19575000,4,0.254177,0.111043
A08-19500001-19600000,4,0.254177,0.111043
A08-19525001-19625000,4,0.254177,0.111043
A08-19550001-19650000,4,0.254177,0.111043
A08-19625001-19725000,3,0.438633,0.436036
A08-19650001-19750000,4,0.390847,0.363723
A08-19675001-19775000,7,0.333639,0.309761
A08-19700001-19800000,7,0.333639,0.309761
A08-19725001-19825000,4,0.21922,0.215054
A08-19750001-19850000,6,0.117779,0.104214
A08-19775001-19875000,7,0.0953292,0.061809
A08-19800001-19900000,8,0.130214,0.0925687
A08-19825001-19925000,17,0.424233,0.25382
A08-19850001-19950000,14,0.507212,0.314506
A08-19875001-19975000,13,0.611241,0.360451
A08-19900001-20000000,12,0.643384,0.364831
A08-19925001-20025000,4,0.397019,0.18779
A08-19950001-20050000,5,0.379831,0.122178
A08-19975001-20075000,13,0.161098,0.0651922
A08-20000001-20100000,24,0.525102,0.307843
A08-20025001-20125000,24,0.553923,0.337525
A08-20050001-20150000,34,0.553482,0.390708
A08-20075001-20175000,23,0.642571,0.532343
A08-20100001-20200000,18,0.533195,0.481943
A08-20125001-20225000,17,0.526342,0.471473
A08-20150001-20250000,9,0.516608,0.45184
A08-20175001-20275000,12,0.507772,0.405282
A08-20200001-20300000,6,0.523998,0.31526
A08-20225001-20325000,6,0.523998,0.31526
A08-20250001-20350000,3,0.453414,0.265609
A08-20350001-20450000,5,0.658553,0.603464
A08-20375001-20475000,8,0.428193,0.309977
A08-20400001-20500000,8,0.428193,0.309977
A08-20425001-20525000,15,0.359554,0.248989
A08-20450001-20550000,18,0.265726,0.157119
A08-20475001-20575000,18,0.315363,0.201239
A08-20500001-20600000,25,0.278862,0.198446
A08-20525001-20625000,23,0.281263,0.200275
A08-20550001-20650000,17,0.172482,0.143133
A08-20575001-20675000,14,0.186097,0.155472
A08-20600001-20700000,7,0.225925,0.119681
A08-20625001-20725000,10,0.480426,0.261205
A08-20650001-20750000,10,0.464175,0.263359
A08-20675001-20775000,16,0.432233,0.299462
A08-20700001-20800000,19,0.391806,0.270305
A08-20725001-20825000,11,0.308111,0.223756
A08-20750001-20850000,9,0.331814,0.278022
A08-20775001-20875000,3,0.128617,0.114802
A09-1-100000,16,0.151317,0.0705578
A09-25001-125000,7,0.199096,0.127935
A09-50001-150000,11,0.640445,0.458112
A09-75001-175000,25,0.520015,0.373629
A09-100001-200000,25,0.520015,0.373629
A09-125001-225000,27,0.503849,0.3596
A09-150001-250000,21,0.37177,0.261483
A09-175001-275000,10,0.514083,0.346845
A09-200001-300000,13,0.434879,0.290705
A09-225001-325000,10,0.475195,0.302513
A09-250001-350000,6,0.553208,0.431584
A09-275001-375000,13,0.368914,0.276001
A09-300001-400000,26,0.401988,0.278276
A09-325001-425000,26,0.401988,0.278276
A09-350001-450000,26,0.401988,0.278276
A09-375001-475000,20,0.361598,0.200962
A09-400001-500000,7,0.0297215,0.00318541
A09-425001-525000,16,0.0983321,0.0564736
A09-450001-550000,16,0.0983321,0.0564736
A09-475001-575000,12,0.107901,0.0701828
A09-500001-600000,10,0.174143,0.134592
A09-525001-625000,1,0.464645,0.464645
A09-550001-650000,1,0.464645,0.464645
A09-575001-675000,6,0.413124,0.385275
A09-600001-700000,5,0.403398,0.369401
A09-625001-725000,5,0.403398,0.369401
A09-650001-750000,8,0.360606,0.279305
A09-675001-775000,6,0.22247,0.12023
A09-700001-800000,6,0.22247,0.12023
A09-725001-825000,6,0.22247,0.12023
A09-750001-850000,4,0.382481,0.222487
A09-775001-875000,1,0.556,0.556
A09-800001-900000,1,0.556,0.556
A09-825001-925000,6,0.743273,0.698179
A09-850001-950000,5,0.786777,0.726615
A09-875001-975000,5,0.786777,0.726615
A09-900001-1000000,17,0.577101,0.435342
A09-925001-1025000,40,0.468722,0.282034
A09-950001-1050000,40,0.468722,0.282034
A09-975001-1075000,48,0.462787,0.285536
A09-1000001-1100000,36,0.463348,0.276055
A09-1025001-1125000,13,0.346872,0.221465
A09-1050001-1150000,13,0.346872,0.221465
A09-1075001-1175000,5,0.135964,0.0909361
A09-1100001-1200000,6,0.189532,0.132171
A09-1125001-1225000,1,0.338345,0.338345
A09-1150001-1250000,6,0.198715,0.0587738
A09-1175001-1275000,6,0.198715,0.0587738
A09-1200001-1300000,13,0.301204,0.155036
A09-1225001-1325000,16,0.315828,0.158566
A09-1250001-1350000,22,0.342041,0.218273
A09-1275001-1375000,22,0.342041,0.218273
A09-1300001-1400000,14,0.333872,0.200059
A09-1325001-1425000,16,0.305774,0.203629
A09-1350001-1450000,16,0.626319,0.49744
A09-1375001-1475000,17,0.616313,0.497055
A09-1400001-1500000,17,0.616313,0.497055
A09-1425001-1525000,12,0.703789,0.622592
A09-1450001-1550000,5,0.24775,0.132853
A09-1475001-1575000,4,0.0710758,0.0433427
A09-1500001-1600000,4,0.0710758,0.0433427
A09-1525001-1625000,14,0.472971,0.301939
A09-1550001-1650000,10,0.542417,0.405377
A09-1575001-1675000,11,0.527061,0.368093
A09-1600001-1700000,20,0.499308,0.360424
A09-1625001-1725000,10,0.441828,0.315472
A09-1650001-1750000,10,0.441828,0.315472
A09-1675001-1775000,11,0.431508,0.286064
A09-1700001-1800000,2,0.0119975,-0.00638438
A09-1725001-1825000,2,0.0119975,-0.00638438
A09-1750001-1850000,2,0.0119975,-0.00638438
A09-1925001-2025000,2,0.131997,0.127888
A09-1950001-2050000,6,0.361382,0.2744
A09-1975001-2075000,9,0.312085,0.209864
A09-2000001-2100000,12,0.406372,0.252942
A09-2025001-2125000,12,0.415157,0.24025
A09-2050001-2150000,8,0.400701,0.186548
A09-2075001-2175000,5,0.521524,0.250002
A09-2100001-2200000,9,0.48152,0.397789
A09-2125001-2225000,7,0.521536,0.496661
A09-2150001-2250000,7,0.521536,0.496661
A09-2175001-2275000,7,0.521536,0.496661
A09-2200001-2300000,11,0.511194,0.428054
A09-2225001-2325000,11,0.511194,0.428054
A09-2250001-2350000,11,0.511194,0.428054
A09-2275001-2375000,15,0.465422,0.356129
A09-2300001-2400000,4,0.257818,0.158335
A09-2325001-2425000,7,0.38755,0.218193
A09-2350001-2450000,7,0.38755,0.218193
A09-2375001-2475000,3,0.62605,0.298003
A09-2400001-2500000,3,0.62605,0.298003
A09-2450001-2550000,2,0.434055,0.42751
A09-2475001-2575000,6,0.416525,0.310366
A09-2500001-2600000,6,0.416525,0.310366
A09-2525001-2625000,9,0.372911,0.275182
A09-2550001-2650000,7,0.351998,0.23166
A09-2575001-2675000,3,0.2802,0.204814
A09-2600001-2700000,3,0.2802,0.204814
A09-2625001-2725000,1,-0.0349779,-0.0349779
A09-2650001-2750000,1,-0.0349779,-0.0349779
A09-2675001-2775000,1,-0.0349779,-0.0349779
A09-2700001-2800000,6,0.359274,0.182896
A09-2725001-2825000,5,0.365078,0.226471
A09-2750001-2850000,5,0.365078,0.226471
A09-2775001-2875000,5,0.365078,0.226471
A09-2875001-2975000,6,0.211135,0.0670244
A09-2900001-3000000,7,0.192699,0.0527402
A09-2925001-3025000,9,0.171429,0.0546692
A09-2950001-3050000,17,0.290017,0.142722
A09-2975001-3075000,11,0.313332,0.184012
A09-3000001-3100000,10,0.321901,0.20571
A09-3025001-3125000,24,0.260631,0.134488
A09-3050001-3150000,16,0.180825,0.0808411
A09-3075001-3175000,16,0.180825,0.0808411
A09-3100001-3200000,17,0.177586,0.0709387
A09-3125001-3225000,1,-0.0875,-0.0875
A09-3150001-3250000,1,-0.0875,-0.0875
A09-3175001-3275000,1,-0.0875,-0.0875
A09-3200001-3300000,1,-0.0507672,-0.0507672
A09-3225001-3325000,1,-0.0507672,-0.0507672
A09-3250001-3350000,1,-0.0507672,-0.0507672
A09-3275001-3375000,1,-0.0507672,-0.0507672
A09-3300001-3400000,4,0.469228,0.520947
A09-3325001-3425000,4,0.469228,0.520947
A09-3350001-3450000,4,0.469228,0.520947
A09-3375001-3475000,5,0.649452,0.616757
A09-3400001-3500000,1,1,1
A09-3425001-3525000,1,1,1
A09-3450001-3550000,8,0.555735,0.375252
A09-3475001-3575000,14,0.540859,0.396594
A09-3500001-3600000,16,0.512573,0.37966
A09-3525001-3625000,16,0.512573,0.37966
A09-3550001-3650000,9,0.563391,0.452504
A09-3575001-3675000,2,0.293815,0.261115
A09-3650001-3750000,2,0.838961,0.519563
A09-3675001-3775000,25,0.781123,0.644781
A09-3700001-3800000,38,0.718814,0.591634
A09-3725001-3825000,44,0.710507,0.584654
A09-3750001-3850000,42,0.704861,0.587754
A09-3775001-3875000,19,0.61589,0.50554
A09-3800001-3900000,6,0.663593,0.540447
A09-3825001-3925000,11,0.602969,0.341557
A09-3850001-3950000,11,0.602969,0.341557
A09-3875001-3975000,15,0.538184,0.238076
A09-3900001-4000000,18,0.48953,0.226556
A09-3925001-4025000,7,0.139948,0.0458403
A09-3950001-4050000,7,0.139948,0.0458403
A09-3975001-4075000,16,0.199073,0.0835763
A09-4000001-4100000,20,0.143645,0.0753308
A09-4025001-4125000,20,0.143645,0.0753308
A09-4050001-4150000,21,0.147018,0.0807183
A09-4075001-4175000,8,0.10227,0.108091
A09-4100001-4200000,1,0.188467,0.188467
A09-4125001-4225000,9,0.122259,0.137859
A09-4150001-4250000,13,0.233506,0.213323
A09-4175001-4275000,15,0.210792,0.196983
A09-4200001-4300000,15,0.210792,0.196983
A09-4225001-4325000,10,0.283734,0.258957
A09-4250001-4350000,5,0.181448,0.173725
A09-4275001-4375000,3,0.238074,0.229029
A09-4300001-4400000,4,0.227751,0.218769
A09-4325001-4425000,18,0.147776,0.0935118
A09-4350001-4450000,22,0.138268,0.0762019
A09-4375001-4475000,22,0.138268,0.0762019
A09-4400001-4500000,21,0.134963,0.0708788
A09-4425001-4525000,8,0.0894483,0.0324396
A09-4450001-4550000,7,0.214723,0.158933
A09-4475001-4575000,7,0.214723,0.158933
A09-4500001-4600000,7,0.214723,0.158933
A09-4525001-4625000,3,0.306064,0.282082
A09-4575001-4675000,6,0.484975,0.435304
A09-4600001-4700000,9,0.572266,0.482594
A09-4625001-4725000,11,0.659672,0.562757
A09-4650001-4750000,23,0.599413,0.435375
A09-4675001-4775000,21,0.585272,0.408049
A09-4700001-4800000,18,0.55526,0.379861
A09-4725001-4825000,24,0.46605,0.307862
A09-4750001-4850000,15,0.374771,0.279754
A09-4775001-4875000,12,0.386811,0.256455
A09-4800001-4900000,26,0.259432,0.139483
A09-4825001-4925000,18,0.107781,0.0682434
A09-4850001-4950000,24,0.223609,0.118806
A09-4875001-4975000,24,0.252093,0.144012
A09-4900001-5000000,39,0.236771,0.13374
A09-4925001-5025000,50,0.205598,0.119836
A09-4950001-5050000,41,0.149888,0.0911693
A09-4975001-5075000,49,0.12781,0.0764501
A09-5000001-5100000,29,0.288782,0.175839
A09-5025001-5125000,18,0.369888,0.240187
A09-5050001-5150000,22,0.33805,0.222586
A09-5075001-5175000,13,0.423308,0.325804
A09-5100001-5200000,4,0.207724,0.143381
A09-5125001-5225000,4,0.207724,0.143381
A09-5150001-5250000,1,-0.0298982,-0.0298982
A09-5175001-5275000,1,-0.0298982,-0.0298982
A09-5200001-5300000,1,-0.0298982,-0.0298982
A09-5225001-5325000,1,-0.0298982,-0.0298982
A09-5300001-5400000,8,0.294453,0.165975
A09-5325001-5425000,21,0.249611,0.112559
A09-5350001-5450000,21,0.249611,0.112559
A09-5375001-5475000,21,0.249611,0.112559
A09-5400001-5500000,13,0.202854,0.0796876
A09-5425001-5525000,7,0.584978,0.442357
A09-5450001-5550000,7,0.584978,0.442357
A09-5475001-5575000,7,0.584978,0.442357
A09-5500001-5600000,7,0.584978,0.442357
A09-5550001-5650000,5,0.0496749,0.0305539
A09-5575001-5675000,5,0.0496749,0.0305539
A09-5600001-5700000,5,0.0496749,0.0305539
A09-5625001-5725000,5,0.0496749,0.0305539
A09-5650001-5750000,13,0.150978,0.111543
A09-5675001-5775000,13,0.150978,0.111543
A09-5700001-5800000,14,0.14867,0.102094
A09-5725001-5825000,14,0.14867,0.102094
A09-5750001-5850000,1,-0.0207315,-0.0207315
A09-5775001-5875000,2,-0.00942232,-0.0125432
A09-5800001-5900000,13,0.372877,0.264961
A09-5825001-5925000,15,0.346651,0.234269
A09-5850001-5950000,15,0.346651,0.234269
A09-5875001-5975000,17,0.381866,0.264318
A09-5900001-6000000,8,0.316103,0.159024
A09-5925001-6025000,13,0.416949,0.223102
A09-5950001-6050000,18,0.371809,0.214229
A09-5975001-6075000,15,0.342288,0.192074
A09-6000001-6100000,12,0.372985,0.221121
A09-6025001-6125000,5,0.266156,0.191159
A09-6275001-6375000,11,0.366951,0.266984
A09-6300001-6400000,11,0.366951,0.266984
A09-6325001-6425000,11,0.366951,0.266984
A09-6350001-6450000,15,0.362161,0.267134
A09-6375001-6475000,4,0.349186,0.267546
A09-6400001-6500000,4,0.349186,0.267546
A09-6425001-6525000,5,0.313484,0.243918
A09-6450001-6550000,1,0.149405,0.149405
A09-6475001-6575000,4,0.190884,0.137823
A09-6500001-6600000,4,0.190884,0.137823
A09-6525001-6625000,3,0.210197,0.133963
A09-6550001-6650000,3,0.210197,0.133963
A09-6800001-6900000,4,0.0206293,-0.00713853
A09-6825001-6925000,5,0.0205245,-0.00165923
A09-6850001-6950000,5,0.0205245,-0.00165923
A09-6875001-6975000,6,0.55137,0.160698
A09-6900001-7000000,2,0.798312,0.496372
A09-6925001-7025000,17,0.482193,0.33901
A09-6950001-7050000,22,0.432642,0.305921
A09-6975001-7075000,21,0.373034,0.27418
A09-7000001-7100000,21,0.373034,0.27418
A09-7025001-7125000,5,0.219507,0.19342
A09-7075001-7175000,2,0.0826327,0.038122
A09-7100001-7200000,2,0.0826327,0.038122
A09-7125001-7225000,11,0.295653,0.124015
A09-7150001-7250000,13,0.2221,0.100293
A09-7175001-7275000,11,0.242379,0.111597
A09-7200001-7300000,11,0.242379,0.111597
A09-7225001-7325000,4,0.255728,0.193663
A09-7250001-7350000,2,0.4175,0.4175
A09-7275001-7375000,2,0.4175,0.4175
A09-7300001-7400000,2,0.4175,0.4175
A09-7350001-7450000,9,0.181603,0.164895
A09-7375001-7475000,9,0.181603,0.164895
A09-7400001-7500000,13,0.361112,0.252221
A09-7425001-7525000,18,0.429755,0.309451
A09-7450001-7550000,9,0.546736,0.454006
A09-7475001-7575000,9,0.546736,0.454006
A09-7500001-7600000,5,0.551031,0.458248
A09-7525001-7625000,1,0.320572,0.320572
A09-7550001-7650000,2,0.276993,-0.0104456
A09-7575001-7675000,2,0.276993,-0.0104456
A09-7600001-7700000,2,0.276993,-0.0104456
A09-7625001-7725000,1,-0.341463,-0.341463
A09-7650001-7750000,1,-0.0188271,-0.0188271
A09-7675001-7775000,1,-0.0188271,-0.0188271
A09-7700001-7800000,1,-0.0188271,-0.0188271
A09-7725001-7825000,1,-0.0188271,-0.0188271
A09-7775001-7875000,7,0.816197,0.694227
A09-7800001-7900000,7,0.816197,0.694227
A09-7825001-7925000,7,0.816197,0.694227
A09-7850001-7950000,14,0.615773,0.438727
A09-7875001-7975000,7,0.150623,0.183226
A09-7900001-8000000,7,0.150623,0.183226
A09-7925001-8025000,9,0.136748,0.132305
A09-7950001-8050000,3,0.00341917,-0.0233716
A09-7975001-8075000,11,0.0482447,0.0414619
A09-8000001-8100000,11,0.0482447,0.0414619
A09-8025001-8125000,24,0.115381,0.110282
A09-8050001-8150000,23,0.120238,0.114132
A09-8075001-8175000,15,0.160282,0.139923
A09-8100001-8200000,18,0.15112,0.137927
A09-8125001-8225000,15,0.432436,0.335988
A09-8150001-8250000,15,0.432436,0.335988
A09-8175001-8275000,15,0.432436,0.335988
A09-8200001-8300000,12,0.485052,0.387998
A09-8225001-8325000,2,0.379948,0.381012
A09-8250001-8350000,7,0.182303,0.192781
A09-8275001-8375000,7,0.182303,0.192781
A09-8300001-8400000,7,0.182303,0.192781
A09-8325001-8425000,5,0.0796419,0.117489
A09-8375001-8475000,4,0.0439748,0.0530819
A09-8400001-8500000,4,0.0439748,0.0530819
A09-8425001-8525000,4,0.0439748,0.0530819
A09-8450001-8550000,4,0.0439748,0.0530819
A09-8600001-8700000,2,0.38555,0.387955
A09-8625001-8725000,9,0.224698,0.214855
A09-8650001-8750000,9,0.224698,0.214855
A09-8675001-8775000,19,0.138121,0.139492
A09-8700001-8800000,17,0.111495,0.110261
A09-8725001-8825000,10,0.07729,0.0716649
A09-8750001-8850000,12,0.141335,0.113548
A09-8775001-8875000,2,0.32336,0.322963
A09-8800001-8900000,2,0.32336,0.322963
A09-8825001-8925000,2,0.32336,0.322963
A09-8875001-8975000,7,0.364013,0.272022
A09-8900001-9000000,7,0.364013,0.272022
A09-8925001-9025000,7,0.364013,0.272022
A09-8950001-9050000,7,0.364013,0.272022
A09-8975001-9075000,5,0.0737485,0.0389778
A09-9000001-9100000,6,0.0711984,0.0265513
A09-9025001-9125000,6,0.0711984,0.0265513
A09-9050001-9150000,6,0.0711984,0.0265513
A09-9075001-9175000,1,-0.0355809,-0.0355809
A09-9150001-9250000,5,0.267124,0.202312
A09-9175001-9275000,12,0.254005,0.179021
A09-9200001-9300000,12,0.254005,0.179021
A09-9225001-9325000,12,0.254005,0.179021
A09-9250001-9350000,7,0.243641,0.162384
A09-9350001-9450000,1,0.111999,0.111999
A09-9375001-9475000,1,0.111999,0.111999
A09-9400001-9500000,1,0.111999,0.111999
A09-9425001-9525000,1,0.111999,0.111999
A09-9500001-9600000,6,0.44379,0.409705
A09-9525001-9625000,6,0.44379,0.409705
A09-9550001-9650000,6,0.44379,0.409705
A09-9575001-9675000,6,0.44379,0.409705
A09-9600001-9700000,80,0.370737,0.266131
A09-9625001-9725000,82,0.370398,0.269654
A09-9650001-9750000,82,0.370398,0.269654
A09-9675001-9775000,82,0.370398,0.269654
A09-9700001-9800000,2,0.355368,0.410559
A09-9725001-9825000,12,0.490089,0.32556
A09-9750001-9850000,24,0.370069,0.233855
A09-9775001-9875000,24,0.370069,0.233855
A09-9800001-9900000,24,0.370069,0.233855
A09-9825001-9925000,12,0.184335,0.14215
A09-9850001-9950000,17,0.362561,0.198942
A09-9875001-9975000,17,0.362561,0.198942
A09-9900001-10000000,25,0.317948,0.189079
A09-9925001-10025000,25,0.317948,0.189079
A09-9950001-10050000,13,0.48203,0.263338
A09-9975001-10075000,13,0.48203,0.263338
A09-10000001-10100000,9,0.642549,0.422358
A09-10025001-10125000,9,0.642549,0.422358
A09-10050001-10150000,4,0.5222,0.430698
A09-10075001-10175000,4,0.5222,0.430698
A09-10100001-10200000,5,0.0615304,0.0654398
A09-10125001-10225000,8,0.099288,0.0878663
A09-10150001-10250000,8,0.099288,0.0878663
A09-10175001-10275000,8,0.099288,0.0878663
A09-10200001-10300000,3,0.144558,0.125244
A09-10250001-10350000,8,0.573897,0.471893
A09-10275001-10375000,8,0.573897,0.471893
A09-10300001-10400000,9,0.547903,0.431197
A09-10325001-10425000,25,0.338127,0.205542
A09-10350001-10450000,17,0.0794131,0.0802006
A09-10375001-10475000,17,0.0794131,0.0802006
A09-10400001-10500000,16,0.0776055,0.078611
A09-10500001-10600000,3,0.512375,0.382264
A09-10525001-10625000,6,0.371194,0.29417
A09-10550001-10650000,12,0.321801,0.273855
A09-10575001-10675000,14,0.323377,0.28076
A09-10600001-10700000,23,0.258173,0.168938
A09-10625001-10725000,20,0.261436,0.163368
A09-10650001-10750000,35,0.247186,0.144256
A09-10675001-10775000,35,0.269347,0.152555
A09-10700001-10800000,23,0.284144,0.184247
A09-10725001-10825000,23,0.284144,0.184247
A09-10750001-10850000,2,0.532609,0.467427
A09-10775001-10875000,3,0.270131,0.252896
A09-10800001-10900000,13,0.326743,0.28606
A09-10825001-10925000,15,0.321283,0.281614
A09-10850001-10950000,17,0.30623,0.262502
A09-10875001-10975000,14,0.31501,0.26456
A09-10900001-11000000,5,0.211118,0.179946
A09-10925001-11025000,27,0.517897,0.185833
A09-10950001-11050000,25,0.548562,0.191167
A09-10975001-11075000,25,0.548562,0.191167
A09-11000001-11100000,24,0.57268,0.192633
A09-11050001-11150000,9,0.512176,0.309407
A09-11075001-11175000,9,0.512176,0.309407
A09-11100001-11200000,9,0.512176,0.309407
A09-11125001-11225000,9,0.512176,0.309407
A09-11250001-11350000,2,-0.00211861,-0.00806064
A09-11275001-11375000,9,0.279973,0.118616
A09-11300001-11400000,9,0.279973,0.118616
A09-11325001-11425000,9,0.279973,0.118616
A09-11350001-11450000,7,0.317804,0.154809
A09-11400001-11500000,11,0.246962,0.120889
A09-11425001-11525000,13,0.230302,0.103658
A09-11450001-11550000,18,0.269327,0.145806
A09-11475001-11575000,20,0.296293,0.171427
A09-11500001-11600000,9,0.340668,0.233196
A09-11525001-11625000,7,0.366677,0.297284
A09-11550001-11650000,2,0.473147,0.402018
A09-11575001-11675000,4,0.181216,0.270362
A09-11600001-11700000,4,0.181216,0.270362
A09-11625001-11725000,4,0.181216,0.270362
A09-11650001-11750000,4,0.181216,0.270362
A09-11775001-11875000,12,0.237501,0.171974
A09-11800001-11900000,12,0.237501,0.171974
A09-11825001-11925000,12,0.237501,0.171974
A09-11850001-11950000,14,0.240057,0.163488
A09-11875001-11975000,2,0.253511,0.112573
A09-11900001-12000000,2,0.253511,0.112573
A09-11925001-12025000,2,0.253511,0.112573
A09-12125001-12225000,13,0.180632,0.089403
A09-12150001-12250000,13,0.180632,0.089403
A09-12175001-12275000,13,0.180632,0.089403
A09-12200001-12300000,29,0.381052,0.219194
A09-12225001-12325000,17,0.498527,0.309962
A09-12250001-12350000,32,0.435229,0.27877
A09-12275001-12375000,39,0.411998,0.255548
A09-12300001-12400000,26,0.309047,0.194337
A09-12325001-12425000,25,0.31542,0.199112
A09-12350001-12450000,10,0.226105,0.132651
A09-12375001-12475000,3,0.1102,0.0935925
A09-12400001-12500000,16,0.351471,0.300422
A09-12425001-12525000,17,0.341471,0.295381
A09-12450001-12550000,17,0.341471,0.295381
A09-12475001-12575000,29,0.274443,0.181629
A09-12500001-12600000,16,0.10825,0.0236097
A09-12525001-12625000,15,0.0900231,0.010868
A09-12550001-12650000,15,0.0900231,0.010868
A09-12575001-12675000,3,-0.0195713,-0.0275779
A09-12875001-12975000,2,0.111676,0.0635456
A09-12900001-13000000,2,0.111676,0.0635456
A09-12925001-13025000,2,0.111676,0.0635456
A09-12950001-13050000,4,0.10377,0.0702827
A09-12975001-13075000,2,0.0971232,0.0770197
A09-13000001-13100000,2,0.0971232,0.0770197
A09-13025001-13125000,2,0.0971232,0.0770197
A09-13175001-13275000,2,0.506818,0.259441
A09-13200001-13300000,3,0.398159,0.203728
A09-13225001-13325000,13,0.215658,0.0886902
A09-13250001-13350000,18,0.310998,0.155048
A09-13275001-13375000,16,0.268547,0.141999
A09-13300001-13400000,15,0.283253,0.145312
A09-13325001-13425000,5,0.554704,0.327578
