CHROM-BIN_START-BIN_END,N_VARIANTS,WEIGHTED_FST,MEAN_FST
A08-13850001-13950000,7,0.0709312,0.0925071
A08-13875001-13975000,8,0.0701843,0.0883717
A08-13900001-14000000,16,0.169202,0.164692
A08-13925001-14025000,18,0.213569,0.193824
A08-13950001-14050000,17,0.2147,0.194606
A08-13975001-14075000,24,0.215998,0.191428
A08-14000001-14100000,11,0.265301,0.213916
A08-14025001-14125000,8,0.211968,0.168175
A08-14050001-14150000,37,0.200309,0.131916
A08-14075001-14175000,31,0.184223,0.119068
A08-14100001-14200000,31,0.184223,0.119068
A08-14125001-14225000,35,0.184536,0.125504
A08-14150001-14250000,6,0.148548,0.142863
A08-14175001-14275000,4,0.186698,0.175384
A08-14200001-14300000,4,0.186698,0.175384
A08-14250001-14350000,1,0.136064,0.136064
A08-14275001-14375000,1,0.136064,0.136064
A08-14300001-14400000,5,0.299304,0.228337
A08-14325001-14425000,5,0.299304,0.228337
A08-14350001-14450000,4,0.337913,0.251405
A08-14375001-14475000,4,0.337913,0.251405
A08-14400001-14500000,1,0.46539,0.46539
A08-14425001-14525000,1,0.46539,0.46539
A08-14450001-14550000,2,0.240301,0.239768
A08-14475001-14575000,2,0.240301,0.239768
A08-14500001-14600000,1,0.014146,0.014146
A08-14525001-14625000,1,0.014146,0.014146
A08-14575001-14675000,4,0.194966,0.186569
A08-14600001-14700000,4,0.194966,0.186569
A08-14625001-14725000,4,0.194966,0.186569
A08-14650001-14750000,4,0.194966,0.186569
A08-14725001-14825000,5,0.13877,0.0820699
A08-14750001-14850000,17,0.132315,0.10648
A08-14775001-14875000,17,0.132315,0.10648
A08-14800001-14900000,19,0.126982,0.100185
A08-14825001-14925000,14,0.122087,0.106655
A08-14850001-14950000,2,0.0832077,0.0466775
A08-14875001-14975000,8,0.172646,0.135603
A08-14900001-15000000,6,0.189783,0.165245
A08-14925001-15025000,19,0.230373,0.175363
A08-14950001-15050000,19,0.230373,0.175363
A08-14975001-15075000,13,0.253044,0.180032
A08-15000001-15100000,16,0.221441,0.157692
A08-15025001-15125000,9,0.194987,0.129595
A08-15050001-15150000,21,0.283243,0.162863
A08-15075001-15175000,28,0.273291,0.153151
A08-15100001-15200000,27,0.296789,0.157182
A08-15125001-15225000,21,0.307217,0.155248
A08-15150001-15250000,16,0.182801,0.127493
A08-15175001-15275000,16,0.125978,0.109129
A08-15200001-15300000,24,0.0988297,0.0693595
A08-15225001-15325000,24,0.0988297,0.0693595
A08-15250001-15350000,30,0.278947,0.163074
A08-15275001-15375000,44,0.196341,0.112452
A08-15300001-15400000,37,0.207519,0.135818
A08-15325001-15425000,64,0.156786,0.102653
A08-15350001-15450000,53,0.0427532,0.045474
A08-15375001-15475000,49,0.084972,0.073871
A08-15400001-15500000,51,0.107546,0.083408
A08-15425001-15525000,24,0.152076,0.112887
A08-15450001-15550000,33,0.120276,0.0841991
A08-15475001-15575000,16,0.103595,0.0586918
A08-15500001-15600000,18,0.0739125,0.0522878
A08-15525001-15625000,18,0.0739125,0.0522878
A08-15550001-15650000,30,0.120939,0.090794
A08-15575001-15675000,30,0.120939,0.090794
A08-15600001-15700000,23,0.109514,0.0849251
A08-15625001-15725000,27,0.112255,0.0921464
A08-15650001-15750000,4,0.126865,0.133669
A08-15675001-15775000,4,0.126865,0.133669
A08-15700001-15800000,11,0.172344,0.133207
A08-15725001-15825000,7,0.201719,0.132943
A08-15750001-15850000,9,0.183599,0.126916
A08-15775001-15875000,15,0.188494,0.127639
A08-15800001-15900000,8,0.178797,0.122997
A08-15825001-15925000,8,0.178797,0.122997
A08-15850001-15950000,6,0.196273,0.128723
A08-15925001-16025000,3,0.0879165,0.0810356
A08-15950001-16050000,3,0.0879165,0.0810356
A08-15975001-16075000,3,0.0879165,0.0810356
A08-16000001-16100000,4,0.167141,0.140486
A08-16025001-16125000,1,0.318838,0.318838
A08-16050001-16150000,1,0.318838,0.318838
A08-16075001-16175000,1,0.318838,0.318838
A08-16150001-16250000,3,0.0471555,0.0576604
A08-16175001-16275000,3,0.0471555,0.0576604
A08-16200001-16300000,7,0.0126221,0.0190404
A08-16225001-16325000,7,0.0126221,0.0190404
A08-16250001-16350000,4,-0.0120994,-0.00992469
A08-16275001-16375000,4,-0.0120994,-0.00992469
A08-16325001-16425000,3,0.136041,0.0888399
A08-16350001-16450000,3,0.136041,0.0888399
A08-16375001-16475000,23,0.134637,0.121297
A08-16400001-16500000,26,0.150679,0.129871
A08-16425001-16525000,23,0.15179,0.135223
A08-16450001-16550000,23,0.15179,0.135223
A08-16475001-16575000,4,0.264172,0.149084
A08-16500001-16600000,26,0.134789,0.102196
A08-16525001-16625000,26,0.134789,0.102196
A08-16550001-16650000,26,0.134789,0.102196
A08-16575001-16675000,25,0.135535,0.105904
A08-16650001-16750000,3,0.0754308,0.0777644
A08-16675001-16775000,3,0.0754308,0.0777644
A08-16700001-16800000,9,0.0594918,0.0535957
A08-16725001-16825000,10,0.0607798,0.0564271
A08-16750001-16850000,11,0.133614,0.101085
A08-16775001-16875000,11,0.133614,0.101085
A08-16800001-16900000,5,0.202749,0.172573
A08-16825001-16925000,18,0.344497,0.249161
A08-16850001-16950000,14,0.365809,0.264568
A08-16875001-16975000,22,0.293173,0.218218
A08-16900001-17000000,22,0.293173,0.218218
A08-16925001-17025000,8,0.146315,0.137107
A08-16950001-17050000,8,0.146315,0.137107
A08-17125001-17225000,2,0.248926,0.254483
A08-17150001-17250000,7,0.620883,0.348147
A08-17175001-17275000,7,0.620883,0.348147
A08-17200001-17300000,7,0.620883,0.348147
A08-17225001-17325000,5,0.741827,0.385613
A08-17250001-17350000,8,0.248003,0.173838
A08-17275001-17375000,9,0.236077,0.167464
A08-17300001-17400000,10,0.232848,0.15118
A08-17325001-17425000,10,0.232848,0.15118
A08-17350001-17450000,2,0.101377,0.0605478
A08-17375001-17475000,1,0.0046214,0.0046214
A08-17400001-17500000,4,0.0259384,0.0188587
A08-17425001-17525000,8,0.337792,0.192367
A08-17450001-17550000,10,0.306946,0.193903
A08-17475001-17575000,10,0.306946,0.193903
A08-17500001-17600000,6,0.443292,0.310599
A08-17525001-17625000,2,0.20903,0.200045
A08-17600001-17700000,13,0.40095,0.351541
A08-17625001-17725000,13,0.40095,0.351541
A08-17650001-17750000,19,0.333767,0.275049
A08-17675001-17775000,21,0.317517,0.262859
A08-17700001-17800000,18,0.310059,0.238665
A08-17725001-17825000,22,0.295915,0.226881
A08-17750001-17850000,16,0.342007,0.270968
A08-17775001-17875000,27,0.246612,0.16415
A08-17800001-17900000,23,0.0642973,0.0683059
A08-17825001-17925000,21,0.0476674,0.0469877
A08-17850001-17950000,21,0.0476674,0.0469877
A08-17875001-17975000,8,0.082956,0.074508
A08-17900001-18000000,2,0.0984748,0.0555628
A08-17925001-18025000,10,0.183711,0.174074
A08-17950001-18050000,14,0.148418,0.126181
A08-17975001-18075000,14,0.148418,0.126181
A08-18000001-18100000,18,0.17514,0.149471
A08-18025001-18125000,8,0.160133,0.118717
A08-18050001-18150000,4,0.276242,0.230985
A08-18075001-18175000,4,0.276242,0.230985
A08-18150001-18250000,3,0.439588,0.397869
A08-18175001-18275000,3,0.439588,0.397869
A08-18200001-18300000,9,0.264968,0.17527
A08-18225001-18325000,9,0.264968,0.17527
A08-18250001-18350000,9,0.0608502,0.0578321
A08-18275001-18375000,13,0.113079,0.0924578
A08-18300001-18400000,7,0.127326,0.116875
A08-18325001-18425000,15,0.0838634,0.0672041
A08-18350001-18450000,12,0.0970079,0.0726165
A08-18375001-18475000,8,0.0236597,0.023742
A08-18400001-18500000,8,0.0236597,0.023742
A08-18425001-18525000,14,0.403738,0.170167
A08-18450001-18550000,14,0.403738,0.170167
A08-18475001-18575000,14,0.403738,0.170167
A08-18500001-18600000,14,0.403738,0.170167
A08-18550001-18650000,4,0.0679091,0.0688792
A08-18575001-18675000,13,0.222675,0.154159
A08-18600001-18700000,14,0.234059,0.169154
A08-18625001-18725000,16,0.217579,0.159178
A08-18650001-18750000,16,0.226107,0.17223
A08-18675001-18775000,14,0.133928,0.12734
A08-18700001-18800000,22,0.128502,0.108048
A08-18725001-18825000,28,0.115798,0.0958056
A08-18750001-18850000,24,0.113048,0.0915915
A08-18775001-18875000,17,0.115602,0.0848575
A08-18800001-18900000,15,0.0689739,0.0614463
A08-18825001-18925000,7,0.0584042,0.0625019
A08-18850001-18950000,7,0.0584042,0.0625019
A08-18875001-18975000,16,0.20839,0.177148
A08-18900001-19000000,11,0.310742,0.266504
A08-18925001-19025000,12,0.303904,0.257252
A08-18950001-19050000,17,0.324002,0.25869
A08-18975001-19075000,8,0.326878,0.250109
A08-19000001-19100000,6,0.350468,0.244364
A08-19025001-19125000,10,0.270258,0.141267
A08-19050001-19150000,5,0.0373309,0.0203942
A08-19075001-19175000,5,0.0373309,0.0203942
A08-19100001-19200000,5,0.0373309,0.0203942
A08-19150001-19250000,2,0.222634,0.117658
A08-19175001-19275000,2,0.222634,0.117658
A08-19200001-19300000,16,0.120893,0.0778551
A08-19225001-19325000,17,0.103471,0.0714155
A08-19250001-19350000,16,0.106888,0.0807029
A08-19275001-19375000,16,0.106888,0.0807029
A08-19300001-19400000,2,0.106427,0.140441
A08-19325001-19425000,1,0.3125,0.3125
A08-19375001-19475000,11,0.296498,0.251202
A08-19400001-19500000,11,0.296498,0.251202
A08-19425001-19525000,11,0.296498,0.251202
A08-19450001-19550000,11,0.296498,0.251202
A08-19475001-19575000,4,0.320381,0.296289
A08-19500001-19600000,4,0.320381,0.296289
A08-19525001-19625000,4,0.320381,0.296289
A08-19550001-19650000,4,0.320381,0.296289
A08-19625001-19725000,3,0.408233,0.403673
A08-19650001-19750000,4,0.339793,0.317752
A08-19675001-19775000,8,0.316434,0.290696
A08-19700001-19800000,8,0.316434,0.290696
A08-19725001-19825000,5,0.228538,0.22291
A08-19750001-19850000,7,0.175565,0.181873
A08-19775001-19875000,7,0.0486075,0.0651926
A08-19800001-19900000,8,0.0625213,0.0742841
A08-19825001-19925000,17,0.217077,0.171189
A08-19850001-19950000,14,0.248211,0.192262
A08-19875001-19975000,13,0.375171,0.302308
A08-19900001-20000000,12,0.397139,0.316006
A08-19925001-20025000,4,0.451719,0.433152
A08-19950001-20050000,6,0.41988,0.373843
A08-19975001-20075000,14,0.158688,0.128539
A08-20000001-20100000,25,0.192521,0.135162
A08-20025001-20125000,25,0.185353,0.123857
A08-20050001-20150000,34,0.200051,0.143893
A08-20075001-20175000,23,0.240632,0.167814
A08-20100001-20200000,19,0.157572,0.12925
A08-20125001-20225000,18,0.161516,0.137883
A08-20150001-20250000,11,0.170201,0.0953295
A08-20175001-20275000,14,0.182446,0.117252
A08-20200001-20300000,7,0.345841,0.20943
A08-20225001-20325000,7,0.345841,0.20943
A08-20250001-20350000,3,0.232473,0.197634
A08-20350001-20450000,7,0.279812,0.264803
A08-20375001-20475000,11,0.289907,0.252924
A08-20400001-20500000,11,0.289907,0.252924
A08-20425001-20525000,20,0.229647,0.198446
A08-20450001-20550000,21,0.19444,0.133194
A08-20475001-20575000,20,0.178884,0.119816
A08-20500001-20600000,26,0.154098,0.107123
A08-20525001-20625000,23,0.123214,0.0820882
A08-20550001-20650000,17,0.0857122,0.0679364
A08-20575001-20675000,14,0.040557,0.0447941
A08-20600001-20700000,8,0.0277009,0.0297797
A08-20625001-20725000,10,0.321167,0.218943
A08-20650001-20750000,10,0.316227,0.224065
A08-20675001-20775000,18,0.265746,0.210165
A08-20700001-20800000,21,0.249931,0.202505
A08-20725001-20825000,13,0.184291,0.154756
A08-20750001-20850000,11,0.20181,0.182906
A08-20775001-20875000,3,0.14568,0.156546
A09-1-100000,16,0.36233,0.237279
A09-25001-125000,7,0.350295,0.265185
A09-50001-150000,13,0.184942,0.101087
A09-75001-175000,27,0.158071,0.110575
A09-100001-200000,27,0.158071,0.110575
A09-125001-225000,30,0.135452,0.102959
A09-150001-250000,22,0.134393,0.116808
A09-175001-275000,11,0.357183,0.213087
A09-200001-300000,14,0.316155,0.210003
A09-225001-325000,10,0.377089,0.234133
A09-250001-350000,6,0.46484,0.340274
A09-275001-375000,14,0.122738,0.111491
A09-300001-400000,29,0.199342,0.158463
A09-325001-425000,29,0.199342,0.158463
A09-350001-450000,29,0.199342,0.158463
A09-375001-475000,22,0.237724,0.17889
A09-400001-500000,9,0.145216,0.0978313
A09-425001-525000,19,0.0973335,0.075452
A09-450001-550000,19,0.0973335,0.075452
A09-475001-575000,15,0.0936636,0.0752438
A09-500001-600000,12,0.167557,0.116303
A09-525001-625000,2,0.562825,0.421267
A09-550001-650000,2,0.562825,0.421267
A09-575001-675000,8,0.348246,0.308156
A09-600001-700000,6,0.282784,0.270452
A09-625001-725000,6,0.282784,0.270452
A09-650001-750000,9,0.216743,0.181228
A09-675001-775000,7,0.0841032,0.0638146
A09-700001-800000,7,0.0841032,0.0638146
A09-725001-825000,7,0.0841032,0.0638146
A09-750001-850000,5,0.162186,0.130927
A09-775001-875000,1,0.216269,0.216269
A09-800001-900000,1,0.216269,0.216269
A09-825001-925000,6,0.156599,0.159665
A09-850001-950000,5,0.134493,0.148344
A09-875001-975000,5,0.134493,0.148344
A09-900001-1000000,17,0.103406,0.0974768
A09-925001-1025000,41,0.0731918,0.0629719
A09-950001-1050000,41,0.0731918,0.0629719
A09-975001-1075000,49,0.0633814,0.056363
A09-1000001-1100000,37,0.0480411,0.0499027
A09-1025001-1125000,13,0.0402982,0.0379075
A09-1050001-1150000,13,0.0402982,0.0379075
A09-1075001-1175000,5,0.073475,0.0625719
A09-1100001-1200000,6,0.0512581,0.0466384
A09-1125001-1225000,1,-0.0330291,-0.0330291
A09-1150001-1250000,7,0.204849,0.196335
A09-1175001-1275000,7,0.204849,0.196335
A09-1200001-1300000,14,0.220171,0.164549
A09-1225001-1325000,17,0.205746,0.154305
A09-1250001-1350000,22,0.103805,0.0678661
A09-1275001-1375000,22,0.103805,0.0678661
A09-1300001-1400000,14,0.0637206,0.0426244
A09-1325001-1425000,16,0.0929252,0.0575413
A09-1350001-1450000,20,0.148797,0.105807
A09-1375001-1475000,21,0.158482,0.113124
A09-1400001-1500000,21,0.158482,0.113124
A09-1425001-1525000,16,0.153624,0.108261
A09-1450001-1550000,5,0.144972,0.135116
A09-1475001-1575000,4,0.0985989,0.104028
A09-1500001-1600000,4,0.0985989,0.104028
A09-1525001-1625000,14,0.229572,0.188691
A09-1550001-1650000,10,0.276696,0.222556
A09-1575001-1675000,11,0.269032,0.206381
A09-1600001-1700000,20,0.285218,0.219878
A09-1625001-1725000,10,0.295723,0.2172
A09-1650001-1750000,10,0.295723,0.2172
A09-1675001-1775000,11,0.303461,0.221674
A09-1700001-1800000,2,0.286992,0.155521
A09-1725001-1825000,2,0.286992,0.155521
A09-1750001-1850000,2,0.286992,0.155521
A09-1925001-2025000,2,0.0478229,0.0485926
A09-1950001-2050000,6,0.0864772,0.0795876
A09-1975001-2075000,9,0.0678477,0.0632289
A09-2000001-2100000,12,0.0816413,0.0780905
A09-2025001-2125000,12,0.080063,0.0735536
A09-2050001-2150000,8,0.0609689,0.0627879
A09-2075001-2175000,5,0.0901438,0.0821537
A09-2100001-2200000,9,0.303304,0.21357
A09-2125001-2225000,7,0.354839,0.268484
A09-2150001-2250000,7,0.354839,0.268484
A09-2175001-2275000,7,0.354839,0.268484
A09-2200001-2300000,11,0.339278,0.25744
A09-2225001-2325000,11,0.339278,0.25744
A09-2250001-2350000,11,0.339278,0.25744
A09-2275001-2375000,15,0.30508,0.225584
A09-2300001-2400000,4,0.148819,0.137982
A09-2325001-2425000,6,0.141809,0.110163
A09-2350001-2450000,6,0.141809,0.110163
A09-2375001-2475000,2,0.100816,0.0545265
A09-2400001-2500000,2,0.100816,0.0545265
A09-2450001-2550000,2,0.400375,0.242314
A09-2475001-2575000,6,0.243207,0.171217
A09-2500001-2600000,6,0.243207,0.171217
A09-2525001-2625000,9,0.243335,0.193953
A09-2550001-2650000,7,0.204701,0.180136
A09-2575001-2675000,3,0.243528,0.239426
A09-2600001-2700000,3,0.243528,0.239426
A09-2625001-2725000,1,0.252862,0.252862
A09-2650001-2750000,1,0.252862,0.252862
A09-2675001-2775000,1,0.252862,0.252862
A09-2700001-2800000,6,0.155369,0.13067
A09-2725001-2825000,5,0.12458,0.106231
A09-2750001-2850000,5,0.12458,0.106231
A09-2775001-2875000,5,0.12458,0.106231
A09-2875001-2975000,6,0.131612,0.111101
A09-2900001-3000000,9,0.22005,0.164083
A09-2925001-3025000,11,0.20485,0.146921
A09-2950001-3050000,20,0.120959,0.097982
A09-2975001-3075000,14,0.1173,0.0923595
A09-3000001-3100000,11,0.0515725,0.0438991
A09-3025001-3125000,26,0.0577915,0.0546801
A09-3050001-3150000,17,0.0667627,0.063422
A09-3075001-3175000,17,0.0667627,0.063422
A09-3100001-3200000,19,0.101738,0.0924986
A09-3125001-3225000,2,0.356308,0.339649
A09-3150001-3250000,3,0.33873,0.227973
A09-3175001-3275000,3,0.33873,0.227973
A09-3200001-3300000,2,0.0410928,0.0253591
A09-3225001-3325000,2,0.0410928,0.0253591
A09-3250001-3350000,1,0.0460968,0.0460968
A09-3275001-3375000,1,0.0460968,0.0460968
A09-3300001-3400000,4,0.202276,0.180342
A09-3325001-3425000,4,0.202276,0.180342
A09-3350001-3450000,4,0.202276,0.180342
A09-3375001-3475000,5,0.240264,0.219359
A09-3400001-3500000,1,0.375429,0.375429
A09-3425001-3525000,1,0.375429,0.375429
A09-3450001-3550000,8,0.446287,0.338869
A09-3475001-3575000,14,0.458222,0.355011
A09-3500001-3600000,16,0.438534,0.345001
A09-3525001-3625000,16,0.438534,0.345001
A09-3550001-3650000,9,0.428338,0.353833
A09-3575001-3675000,2,0.283017,0.274931
A09-3650001-3750000,3,0.0440839,0.0523383
A09-3675001-3775000,27,0.231537,0.204173
A09-3700001-3800000,41,0.238168,0.206038
A09-3725001-3825000,47,0.228097,0.198856
A09-3750001-3850000,44,0.232402,0.208846
A09-3775001-3875000,20,0.224402,0.191678
A09-3800001-3900000,6,0.168233,0.149781
A09-3825001-3925000,12,0.387815,0.299643
A09-3850001-3950000,12,0.387815,0.299643
A09-3875001-3975000,17,0.359373,0.262316
A09-3900001-4000000,21,0.343051,0.266424
A09-3925001-4025000,9,0.269675,0.222131
A09-3950001-4050000,9,0.269675,0.222131
A09-3975001-4075000,17,0.152829,0.116492
A09-4000001-4100000,20,0.0883134,0.0570995
A09-4025001-4125000,20,0.0883134,0.0570995
A09-4050001-4150000,21,0.150778,0.0848739
A09-4075001-4175000,8,0.226914,0.11719
A09-4100001-4200000,1,0.640362,0.640362
A09-4125001-4225000,9,0.456712,0.378424
A09-4150001-4250000,13,0.323033,0.212873
A09-4175001-4275000,15,0.272156,0.184484
A09-4200001-4300000,15,0.272156,0.184484
A09-4225001-4325000,10,0.00857316,0.00605544
A09-4250001-4350000,5,0.011926,0.0117328
A09-4275001-4375000,3,0.0197534,0.0195826
A09-4300001-4400000,4,0.0128598,0.00793818
A09-4325001-4425000,18,0.464497,0.380781
A09-4350001-4450000,22,0.436475,0.316595
A09-4375001-4475000,22,0.436475,0.316595
A09-4400001-4500000,21,0.448601,0.332957
A09-4425001-4525000,8,0.106875,0.060446
A09-4450001-4550000,7,0.190564,0.128563
A09-4475001-4575000,7,0.190564,0.128563
A09-4500001-4600000,7,0.190564,0.128563
A09-4525001-4625000,3,0.278922,0.175803
A09-4575001-4675000,6,0.372724,0.315175
A09-4600001-4700000,9,0.344816,0.290698
A09-4625001-4725000,11,0.32753,0.266276
A09-4650001-4750000,23,0.393169,0.255269
A09-4675001-4775000,21,0.362615,0.233053
A09-4700001-4800000,18,0.377987,0.231604
A09-4725001-4825000,27,0.33566,0.237122
A09-4750001-4850000,18,0.26315,0.246517
A09-4775001-4875000,15,0.263409,0.234349
A09-4800001-4900000,29,0.277881,0.21697
A09-4825001-4925000,18,0.291102,0.20811
A09-4850001-4950000,24,0.24536,0.161209
A09-4875001-4975000,24,0.250808,0.162136
A09-4900001-5000000,43,0.0843893,0.083341
A09-4925001-5025000,55,0.145891,0.113052
A09-4950001-5050000,46,0.142569,0.111253
A09-4975001-5075000,55,0.128111,0.100098
A09-5000001-5100000,31,0.282312,0.189651
A09-5025001-5125000,19,0.24498,0.17079
A09-5050001-5150000,25,0.2396,0.17301
A09-5075001-5175000,15,0.320561,0.261555
A09-5100001-5200000,6,0.22229,0.18004
A09-5125001-5225000,6,0.22229,0.18004
A09-5150001-5250000,1,0.275196,0.275196
A09-5175001-5275000,1,0.275196,0.275196
A09-5200001-5300000,1,0.275196,0.275196
A09-5225001-5325000,1,0.275196,0.275196
A09-5300001-5400000,8,0.0418956,0.039569
A09-5325001-5425000,24,0.0250806,0.0256057
A09-5350001-5450000,24,0.0250806,0.0256057
A09-5375001-5475000,24,0.0250806,0.0256057
A09-5400001-5500000,16,0.0134715,0.018624
A09-5425001-5525000,10,0.220409,0.134625
A09-5450001-5550000,10,0.220409,0.134625
A09-5475001-5575000,10,0.220409,0.134625
A09-5500001-5600000,10,0.220409,0.134625
A09-5550001-5650000,6,0.337818,0.241921
A09-5575001-5675000,6,0.337818,0.241921
A09-5600001-5700000,6,0.337818,0.241921
A09-5625001-5725000,6,0.337818,0.241921
A09-5650001-5750000,14,0.126537,0.104561
A09-5675001-5775000,14,0.126537,0.104561
A09-5700001-5800000,15,0.12318,0.0968233
A09-5725001-5825000,15,0.12318,0.0968233
A09-5750001-5850000,1,-0.0114982,-0.0114982
A09-5775001-5875000,2,-0.01196,-0.0119071
A09-5800001-5900000,13,0.37362,0.240024
A09-5825001-5925000,15,0.352991,0.217364
A09-5850001-5950000,15,0.352991,0.217364
A09-5875001-5975000,17,0.38351,0.262451
A09-5900001-6000000,8,0.287533,0.183406
A09-5925001-6025000,13,0.269563,0.21364
A09-5950001-6050000,18,0.242338,0.194819
A09-5975001-6075000,15,0.172227,0.154524
A09-6000001-6100000,12,0.197064,0.181638
A09-6025001-6125000,5,0.172192,0.145884
A09-6275001-6375000,11,0.25632,0.201405
A09-6300001-6400000,11,0.25632,0.201405
A09-6325001-6425000,11,0.25632,0.201405
A09-6350001-6450000,15,0.203298,0.160567
A09-6375001-6475000,4,0.0613925,0.0482641
A09-6400001-6500000,4,0.0613925,0.0482641
A09-6425001-6525000,5,0.0436376,0.0331305
A09-6450001-6550000,1,-0.0274037,-0.0274037
A09-6475001-6575000,5,0.300321,0.20186
A09-6500001-6600000,5,0.300321,0.20186
A09-6525001-6625000,4,0.388692,0.259176
A09-6550001-6650000,4,0.388692,0.259176
A09-6700001-6800000,2,0.00500701,0.00500701
A09-6725001-6825000,2,0.00500701,0.00500701
A09-6750001-6850000,2,0.00500701,0.00500701
A09-6775001-6875000,2,0.00500701,0.00500701
A09-6800001-6900000,5,0.0493475,0.044694
A09-6825001-6925000,6,0.0578897,0.0527402
A09-6850001-6950000,6,0.0578897,0.0527402
A09-6875001-6975000,8,0.359208,0.131153
A09-6900001-7000000,3,0.598134,0.275252
A09-6925001-7025000,18,0.127808,0.0730107
A09-6950001-7050000,23,0.152737,0.0988253
A09-6975001-7075000,21,0.0884659,0.0733428
A09-7000001-7100000,21,0.0884659,0.0733428
A09-7025001-7125000,5,0.21918,0.191758
A09-7075001-7175000,2,-0.0050217,-0.00196376
A09-7100001-7200000,2,-0.0050217,-0.00196376
A09-7125001-7225000,12,0.365592,0.242007
A09-7150001-7250000,14,0.368875,0.25104
A09-7175001-7275000,12,0.413479,0.293208
A09-7200001-7300000,12,0.413479,0.293208
A09-7225001-7325000,4,0.166548,0.155641
A09-7250001-7350000,2,0.00604061,0.00604061
A09-7275001-7375000,2,0.00604061,0.00604061
A09-7300001-7400000,2,0.00604061,0.00604061
A09-7350001-7450000,10,0.250062,0.213465
A09-7375001-7475000,10,0.250062,0.213465
A09-7400001-7500000,14,0.19569,0.17214
A09-7425001-7525000,19,0.183183,0.163248
A09-7450001-7550000,9,0.120222,0.107452
A09-7475001-7575000,9,0.120222,0.107452
A09-7500001-7600000,5,0.154492,0.138351
A09-7525001-7625000,1,-0.0164858,-0.0164858
A09-7550001-7650000,2,-0.0129236,-0.0102704
A09-7575001-7675000,2,-0.0129236,-0.0102704
A09-7600001-7700000,2,-0.0129236,-0.0102704
A09-7625001-7725000,1,-0.00405503,-0.00405503
A09-7650001-7750000,1,0.184264,0.184264
A09-7675001-7775000,1,0.184264,0.184264
A09-7700001-7800000,1,0.184264,0.184264
A09-7725001-7825000,1,0.184264,0.184264
A09-7775001-7875000,7,0.100465,0.0714859
A09-7800001-7900000,7,0.100465,0.0714859
A09-7825001-7925000,7,0.100465,0.0714859
A09-7850001-7950000,14,0.140284,0.106224
A09-7875001-7975000,7,0.160204,0.140961
A09-7900001-8000000,7,0.160204,0.140961
A09-7925001-8025000,9,0.152291,0.110137
A09-7950001-8050000,3,0.00608262,0.00383869
A09-7975001-8075000,11,0.201967,0.12971
A09-8000001-8100000,11,0.201967,0.12971
A09-8025001-8125000,25,0.15616,0.128888
A09-8050001-8150000,24,0.161709,0.133967
A09-8075001-8175000,16,0.11713,0.112494
A09-8100001-8200000,19,0.114232,0.112315
A09-8125001-8225000,15,0.347589,0.30754
A09-8150001-8250000,15,0.347589,0.30754
A09-8175001-8275000,15,0.347589,0.30754
A09-8200001-8300000,12,0.394975,0.356584
A09-8225001-8325000,1,-0.00456291,-0.00456291
A09-8250001-8350000,5,0.0695127,0.0694065
A09-8275001-8375000,5,0.0695127,0.0694065
A09-8300001-8400000,5,0.0695127,0.0694065
A09-8325001-8425000,4,0.0996561,0.0878988
A09-8375001-8475000,4,0.194722,0.186511
A09-8400001-8500000,4,0.194722,0.186511
A09-8425001-8525000,4,0.194722,0.186511
A09-8450001-8550000,4,0.194722,0.186511
A09-8600001-8700000,2,0.230789,0.160915
A09-8625001-8725000,9,0.172505,0.13438
A09-8650001-8750000,9,0.172505,0.13438
A09-8675001-8775000,19,0.160017,0.145422
A09-8700001-8800000,17,0.153554,0.143599
A09-8725001-8825000,10,0.149063,0.15536
A09-8750001-8850000,12,0.111161,0.128973
A09-8775001-8875000,2,-0.00286862,-0.0029631
A09-8800001-8900000,2,-0.00286862,-0.0029631
A09-8825001-8925000,2,-0.00286862,-0.0029631
A09-8875001-8975000,7,0.173668,0.164722
A09-8900001-9000000,7,0.173668,0.164722
A09-8925001-9025000,7,0.173668,0.164722
A09-8950001-9050000,7,0.173668,0.164722
A09-8975001-9075000,5,0.0770734,0.0632029
A09-9000001-9100000,6,0.173238,0.120925
A09-9025001-9125000,6,0.173238,0.120925
A09-9050001-9150000,6,0.173238,0.120925
A09-9075001-9175000,1,0.409537,0.409537
A09-9150001-9250000,5,0.185703,0.191667
A09-9175001-9275000,13,0.242305,0.228096
A09-9200001-9300000,13,0.242305,0.228096
A09-9225001-9325000,13,0.242305,0.228096
A09-9250001-9350000,8,0.283654,0.250864
A09-9350001-9450000,1,-0.0214464,-0.0214464
A09-9375001-9475000,1,-0.0214464,-0.0214464
A09-9400001-9500000,1,-0.0214464,-0.0214464
A09-9425001-9525000,1,-0.0214464,-0.0214464
A09-9500001-9600000,6,0.125885,0.130147
A09-9525001-9625000,6,0.125885,0.130147
A09-9550001-9650000,6,0.125885,0.130147
A09-9575001-9675000,6,0.125885,0.130147
A09-9600001-9700000,87,0.363007,0.251492
A09-9625001-9725000,89,0.360146,0.250194
A09-9650001-9750000,89,0.360146,0.250194
A09-9675001-9775000,89,0.360146,0.250194
A09-9700001-9800000,2,0.209999,0.193722
A09-9725001-9825000,13,0.181953,0.124829
A09-9750001-9850000,25,0.156201,0.123414
A09-9775001-9875000,25,0.156201,0.123414
A09-9800001-9900000,25,0.156201,0.123414
A09-9825001-9925000,12,0.123496,0.121882
